Text,Views,Replies,Reposts,Likes,Bookmarks,Note Published?,Tweet ID:
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880809729599115520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880380580698943744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882138817572028928
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1808512471654605056
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878909888728018944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876837306721542400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876955818873983488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879300759902425344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878396388939079936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880773417231945984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876320452374827520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874498062090965504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875272081061171456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875288273582747904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880679467930288128
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879168267278819584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878818843046351360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875256570206154752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881628519232627200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879996503063949312
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878555312799518976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877723953088659456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880641595206467840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874289539780596224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876636710865428736
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877290415407157504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881765967338131456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877361189140799744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878110094421786880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875832312375775744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874461939469824256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877878504160629248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882126203701927936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882133208084656640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881795808011689984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881333892709540096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881660978032792064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876313881179484416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878116054523584512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881882733548646400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875253919825457152
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878139390406406400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877503114002997504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879240444900700160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879658367297405184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877669007660032256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877335525859725312
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874661971641212928
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874607275714974208
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880263054275015168
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881461814996980224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882166036180631552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880827404169687296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881337321745945088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875295518278218240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881033021673062400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874828826775367936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880708267577430016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876245407069769984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877814829592769024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874511066077786624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877145960440049664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876850435476111616
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878091935505637376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880703538067849216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874761972870480384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878816884667404800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881372933710589952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876942675204534272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880986496611897856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875263030273191936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876095587076166144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876124778815492608
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881830329465626880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880043235617436160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880777376164151808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874859170270490624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875845758437752832
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877390809961512960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880189726877163520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877427409672421888
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876030225286648064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874844750853120256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880014364939546880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879803855912763904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879639507064311808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875303271914729472
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877818971530870784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875534489298010112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879621741162766848
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877051040433831936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874142382708691200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877359869625512448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880059233623777280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876826794076090624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876611241319235840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882092950118920192
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880035800047653120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874659603826503936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877758748879643136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880627250615492864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875562901035217408
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878084448962727936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878689079618851328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875557519357276160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881094502192197632
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875355425601999360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881722848118727168
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880429948516856064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878851967981887744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879762170730496256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877591263832367360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879274225439211776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877039610167005440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881466449736478976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880628934582398976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875848274097443328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874536774283956736
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873853401756475392
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875639385942847744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878508686521331712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878314521544003840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880046468838617344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882116975192600576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880652009092915456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876165125867966720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1648798518826475520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881849284959838464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876798242765107712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879702930208722944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879636236748661248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879607243890733568
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876229694527533568
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881540504455680000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878013725178802176
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879291717654122496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875298739478499328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875407233292628480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881630700069404672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880995940884238336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879874437765570560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877773426590413312
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876363273576366336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878306153706180864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881450123051376640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876848982472769536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881691277508673536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881712032715542784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879300581459935744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879994999820984576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879626067755069952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879931122710413824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882168453416772096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876676780352053760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877534716053598464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874461179286044672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878869085691539968
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876860719687192576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881692401569538304
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881539514856075264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877521785358262272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878689945260610048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875634690528571392
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875212379862241536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876025344656085504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874842022160298240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878024678796570624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877736010554945536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879104663615848704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881520229928550400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879627703999181056
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877229868363993344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881847980694855936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881754125362462720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877550976774627584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875636002137764096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877991488849953280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880754461871943680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880369343844020480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880337065767792896
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874432888562741504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879947564667293696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877523997891420416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877018151126183936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881522230854852608
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881648954234077440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876809155488387072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880052417221533696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875547453006778624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879055637872873984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881632105366733056
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880448136407347456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874656725988790272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879858135047004416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882547486973472768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880747749383246336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876455268319432960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881446968679088384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878192621341864448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873137672904163584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880956400958050816
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874494324911841536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878202876314718464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878836650689650944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879362895907368960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874818440021868544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876615148330512640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876344356707406080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880336803326304768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878501186841498112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877804619117543680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881132210398626304
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880267781280788736
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875150212714340352
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876591631350091776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878728696695083520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877689970975993856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876252400710783488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880071958748098816
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878747714261017088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875940699310551040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881762148332007680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877118293288325376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882393327003468288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874579513985953792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877123114238181376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876848247798697984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879256579238764800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877341532052926720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880934995193372672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882083450154365184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882176578983190784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879558059736912384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881028080917262336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876387546260967680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878392695615340544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880946849567134208
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875133653703082240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880736714249097728
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875088802328576000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876746182078185472
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880485669115686912
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881443225988440320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878472685027504640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876536383596376576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878857048949150208
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879193102105416192
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878582434742362112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881500300244312320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877457637895278592
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879280711057973760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874572345744265216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875030155447693312
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876385936117846016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875559432031248640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881675059057848576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881677854922129920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878616561906577664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877446487358968320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877127773551989248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874958470128304384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877348689179509248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877183697234845696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879254768314699776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880342230373921024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876101456052519424
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880054355015135744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880027994548498432
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881181490010321408
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882130309413810688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877330480791695360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874777244708851712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881822034768130560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875629921474609664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882168533154705920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875854749339459840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877550414851158528
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876217709345833216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876999623039955200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882453724280586496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875536409848902144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876306987543113984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876366766517227776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876729946472660992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877052892852478464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876304034438816256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880935365718217216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878546367380877824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877048230036279808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875264452138037248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876721867467161600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881508937150935552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879316594394050560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877893882660246016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875980587355586560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878246667268288512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877743988112777728
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874646736251265280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876973074777800960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874858464532652032
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874947554854748416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882186046093565952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875758660154163200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877016842654388480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880930961485079040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882572264933355520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876076439671537920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874621038254055680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880769624008204544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881203917788205568
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878674782604210688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875300897452126720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878930001317474304
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880312275921432576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879984957537558784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881127602452304384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874775115595936000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881014464029626624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876380959744176384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876422761457008640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879627455830565120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876245848683893248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876655762065228288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876582315062858240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878969190335590912
